country,winter,season,metric,value,anom,anom_dt,n_sites,group,oni_djf
SE,1994,JFM,tmean,-6.974,-3.109,-2.302,6,neutral,0.070
SE,1994,JFM,tmin_mean,-11.164,-3.560,-2.612,6,neutral,0.070
SE,1994,NDJFM,frost_days,128.000,13.577,10.894,6,neutral,0.070
SE,1994,NDJFM,ice_days,80.833,20.812,16.207,6,neutral,0.070
SE,1994,NDJFM,precip,226.780,16.997,19.607,5,neutral,0.070
SE,1994,NDJFM,precip_days,41.800,-1.943,-1.176,5,neutral,0.070
SE,1994,NDJFM,rain_on_snow_days,5.785,-2.828,1.339,2,neutral,0.070
SE,1994,NDJFM,snow_cover_days,146.746,18.621,23.288,2,neutral,0.070
SE,1994,NDJFM,snow_depth,34.100,19.074,10.122,2,neutral,0.070
SE,1994,NDJFM,snow_max,58.500,15.345,5.861,2,neutral,0.070
SE,1994,NDJFM,thaw_days,68.000,-21.750,-16.844,6,neutral,0.070
SE,1994,NDJFM,tmax_mean,-2.042,-2.336,-1.757,6,neutral,0.070
SE,1994,NDJFM,tmean,-5.551,-2.442,-1.739,6,neutral,0.070
SE,1994,NDJFM,tmin_mean,-9.061,-2.553,-1.724,6,neutral,0.070
SE,1995,DJF,frost_days,69.500,-3.555,-5.135,6,elnino,0.880
SE,1995,DJF,ice_days,33.833,-10.090,-13.488,6,elnino,0.880
SE,1995,DJF,precip,142.060,17.501,18.275,5,elnino,0.880
SE,1995,DJF,precip_days,28.400,1.651,1.881,5,elnino,0.880
SE,1995,DJF,thaw_days,54.833,9.396,12.938,6,elnino,0.880
SE,1995,DJF,tmax_mean,0.374,1.688,2.416,6,elnino,0.880
SE,1995,DJF,tmean,-2.915,1.744,2.607,6,elnino,0.880
SE,1995,DJF,tmin_mean,-6.202,1.793,2.795,6,elnino,0.880
SE,1995,JFM,frost_days,71.333,-1.340,-2.907,6,elnino,0.880
SE,1995,JFM,ice_days,31.333,-7.064,-9.992,6,elnino,0.880
SE,1995,JFM,precip,151.660,45.442,47.501,5,elnino,0.880
SE,1995,JFM,precip_days,29.200,5.841,6.358,5,elnino,0.880
SE,1995,JFM,rain_on_snow_days,6.000,2.430,2.927,3,elnino,0.880
SE,1995,JFM,snow_cover_days,90.000,5.120,4.689,3,elnino,0.880
SE,1995,JFM,snow_depth,30.182,0.029,-3.132,3,elnino,0.880
SE,1995,JFM,snow_max,49.000,-0.595,-4.567,3,elnino,0.880
SE,1995,JFM,thaw_days,57.333,6.309,9.428,6,elnino,0.880
SE,1995,JFM,tmax_mean,0.766,0.880,1.511,6,elnino,0.880
SE,1995,JFM,tmean,-2.690,1.174,1.929,6,elnino,0.880
SE,1995,JFM,tmin_mean,-6.143,1.461,2.345,6,elnino,0.880
SE,1995,NDJFM,frost_days,111.500,-2.923,-5.370,6,elnino,0.880
SE,1995,NDJFM,ice_days,48.000,-12.021,-16.367,6,elnino,0.880
SE,1995,NDJFM,precip,229.640,19.857,22.039,5,elnino,0.880
SE,1995,NDJFM,precip_days,45.000,1.257,1.961,5,elnino,0.880
SE,1995,NDJFM,thaw_days,101.167,11.417,16.039,6,elnino,0.880
SE,1995,NDJFM,tmax_mean,1.271,0.977,1.521,6,elnino,0.880
SE,1995,NDJFM,tmean,-1.993,1.115,1.774,6,elnino,0.880
SE,1995,NDJFM,tmin_mean,-5.256,1.252,2.028,6,elnino,0.880
SE,1996,DJF,frost_days,87.167,14.111,12.662,6,lanina,-0.880
SE,1996,DJF,ice_days,64.667,20.744,17.525,6,lanina,-0.880
SE,1996,DJF,precip,31.033,-111.973,-107.943,6,lanina,-0.880
SE,1996,DJF,precip_days,9.833,-18.194,-17.795,6,lanina,-0.880
SE,1996,DJF,rain_on_snow_days,0.793,-2.842,-2.053,4,lanina,-0.880
SE,1996,DJF,snow_cover_days,89.942,7.912,11.526,4,lanina,-0.880
SE,1996,DJF,snow_depth,10.311,-12.033,-13.031,4,lanina,-0.880
SE,1996,DJF,snow_max,19.000,-27.185,-25.899,4,lanina,-0.880
SE,1996,DJF,thaw_days,25.667,-19.770,-16.421,6,lanina,-0.880
SE,1996,DJF,tmax_mean,-4.552,-3.238,-2.547,6,lanina,-0.880
SE,1996,DJF,tmean,-8.116,-3.457,-2.641,6,lanina,-0.880
SE,1996,DJF,tmin_mean,-11.676,-3.681,-2.737,6,lanina,-0.880
SE,1996,JFM,frost_days,87.500,14.827,13.429,6,lanina,-0.880
SE,1996,JFM,ice_days,52.167,13.770,11.046,6,lanina,-0.880
SE,1996,JFM,precip,38.783,-81.906,-77.793,6,lanina,-0.880
SE,1996,JFM,precip_days,10.167,-14.188,-13.722,6,lanina,-0.880
SE,1996,JFM,rain_on_snow_days,1.323,-3.570,-1.998,4,lanina,-0.880
SE,1996,JFM,snow_cover_days,90.207,6.120,9.672,4,lanina,-0.880
SE,1996,JFM,snow_depth,11.621,-15.603,-16.674,4,lanina,-0.880
SE,1996,JFM,snow_max,19.000,-26.595,-28.159,4,lanina,-0.880
SE,1996,JFM,thaw_days,37.667,-13.358,-10.459,6,lanina,-0.880
SE,1996,JFM,tmax_mean,-1.976,-1.862,-1.271,6,lanina,-0.880
SE,1996,JFM,tmean,-5.991,-2.126,-1.423,6,lanina,-0.880
SE,1996,JFM,tmin_mean,-10.004,-2.400,-1.580,6,lanina,-0.880
SE,1996,NDJFM,frost_days,142.167,27.743,25.534,6,lanina,-0.880
SE,1996,NDJFM,ice_days,85.333,25.312,21.226,6,lanina,-0.880
SE,1996,NDJFM,precip,85.100,-151.603,-145.532,6,lanina,-0.880
SE,1996,NDJFM,precip_days,21.667,-23.904,-23.210,6,lanina,-0.880
SE,1996,NDJFM,rain_on_snow_days,0.667,-2.828,-4.207,3,lanina,-0.880
SE,1996,NDJFM,snow_cover_days,144.315,19.621,22.365,3,lanina,-0.880
SE,1996,NDJFM,snow_depth,11.788,-16.795,-11.861,3,lanina,-0.880
SE,1996,NDJFM,snow_max,23.000,-43.655,-31.016,3,lanina,-0.880
SE,1996,NDJFM,thaw_days,64.667,-25.083,-20.745,6,lanina,-0.880
SE,1996,NDJFM,tmax_mean,-2.308,-2.602,-2.093,6,lanina,-0.880
SE,1996,NDJFM,tmean,-6.053,-2.945,-2.329,6,lanina,-0.880
SE,1996,NDJFM,tmin_mean,-9.797,-3.288,-2.565,6,lanina,-0.880
SE,1997,DJF,frost_days,71.571,1.772,0.338,7,neutral,-0.410
SE,1997,DJF,ice_days,41.571,1.706,-1.210,7,neutral,-0.410
SE,1997,DJF,precip,104.229,-37.084,-34.151,7,neutral,-0.410
SE,1997,DJF,precip_days,24.857,-3.267,-2.924,7,neutral,-0.410
SE,1997,DJF,rain_on_snow_days,5.411,2.658,2.643,3,neutral,-0.410
SE,1997,DJF,snow_cover_days,89.318,6.412,6.242,3,neutral,-0.410
SE,1997,DJF,snow_depth,22.788,0.391,-3.689,3,neutral,-0.410
SE,1997,DJF,snow_max,38.000,-8.185,-12.473,3,neutral,-0.410
SE,1997,DJF,thaw_days,47.714,-1.878,1.253,7,neutral,-0.410
SE,1997,DJF,tmax_mean,-0.918,-0.304,0.326,7,neutral,-0.410
SE,1997,DJF,tmean,-4.517,-0.664,0.052,7,neutral,-0.410
SE,1997,DJF,tmin_mean,-8.117,-1.033,-0.227,7,neutral,-0.410
SE,1997,JFM,frost_days,67.571,-2.130,-3.532,7,neutral,-0.410
SE,1997,JFM,ice_days,30.143,-4.520,-6.993,7,neutral,-0.410
SE,1997,JFM,precip,99.171,-20.287,-17.386,7,neutral,-0.410
SE,1997,JFM,precip_days,20.857,-3.602,-3.204,7,neutral,-0.410
SE,1997,JFM,rain_on_snow_days,3.000,-0.309,0.232,2,neutral,-0.410
SE,1997,JFM,snow_cover_days,90.000,2.592,1.992,2,neutral,-0.410
SE,1997,JFM,snow_depth,30.206,-3.338,-7.172,2,neutral,-0.410
SE,1997,JFM,snow_max,47.000,-7.719,-12.218,2,neutral,-0.410
SE,1997,JFM,thaw_days,59.000,4.165,6.862,7,neutral,-0.410
SE,1997,JFM,tmax_mean,1.437,0.866,1.419,7,neutral,-0.410
SE,1997,JFM,tmean,-2.378,0.719,1.339,7,neutral,-0.410
SE,1997,JFM,tmin_mean,-6.194,0.560,1.251,7,neutral,-0.410
SE,1997,NDJFM,frost_days,115.333,0.910,-1.063,6,neutral,-0.410
SE,1997,NDJFM,ice_days,61.167,1.145,-2.682,6,neutral,-0.410
SE,1997,NDJFM,precip,224.767,-11.936,-6.524,6,neutral,-0.410
SE,1997,NDJFM,precip_days,44.167,-1.404,-0.783,6,neutral,-0.410
SE,1997,NDJFM,thaw_days,88.500,-1.250,2.804,6,neutral,-0.410
SE,1997,NDJFM,tmax_mean,0.141,-0.153,0.322,6,neutral,-0.410
SE,1997,NDJFM,tmean,-3.505,-0.396,0.175,6,neutral,-0.410
SE,1997,NDJFM,tmin_mean,-7.153,-0.644,0.026,6,neutral,-0.410
SE,1998,DJF,frost_days,60.714,-9.085,-10.378,7,super,2.220
SE,1998,DJF,ice_days,33.571,-6.294,-9.033,7,super,2.220
SE,1998,DJF,precip,157.071,15.759,18.166,7,super,2.220
SE,1998,DJF,precip_days,33.286,5.161,5.443,7,super,2.220
SE,1998,DJF,rain_on_snow_days,5.000,0.658,2.209,3,super,2.220
SE,1998,DJF,snow_cover_days,89.000,5.412,5.986,3,super,2.220
SE,1998,DJF,snow_depth,32.363,9.402,6.004,3,super,2.220
SE,1998,DJF,snow_max,58.333,10.815,7.972,3,super,2.220
SE,1998,DJF,thaw_days,55.429,5.837,8.773,7,super,2.220
SE,1998,DJF,tmax_mean,0.055,0.670,1.263,7,super,2.220
SE,1998,DJF,tmean,-2.962,0.891,1.562,7,super,2.220
SE,1998,DJF,tmin_mean,-5.973,1.112,1.863,7,super,2.220
SE,1998,JFM,frost_days,64.143,-5.559,-6.778,7,super,2.220
SE,1998,JFM,ice_days,29.571,-5.092,-7.365,7,super,2.220
SE,1998,JFM,precip,141.743,22.284,24.683,7,super,2.220
SE,1998,JFM,precip_days,29.571,5.113,5.460,7,super,2.220
SE,1998,JFM,rain_on_snow_days,5.000,1.430,1.848,3,super,2.220
SE,1998,JFM,snow_cover_days,84.000,-0.880,-1.000,3,super,2.220
SE,1998,JFM,snow_depth,40.230,10.077,7.389,3,super,2.220
SE,1998,JFM,snow_max,59.333,9.738,6.244,3,super,2.220
SE,1998,JFM,thaw_days,59.429,4.594,7.072,7,super,2.220
SE,1998,JFM,tmax_mean,0.999,0.428,0.940,7,super,2.220
SE,1998,JFM,tmean,-2.700,0.397,0.967,7,super,2.220
SE,1998,JFM,tmin_mean,-6.392,0.362,0.993,7,super,2.220
SE,1998,NDJFM,frost_days,103.857,-4.982,-6.746,7,super,2.220
SE,1998,NDJFM,ice_days,51.143,-2.714,-6.140,7,super,2.220
SE,1998,NDJFM,precip,262.014,27.715,32.122,7,super,2.220
SE,1998,NDJFM,precip_days,50.286,4.449,5.021,7,super,2.220
SE,1998,NDJFM,rain_on_snow_days,6.893,-1.828,2.167,2,super,2.220
SE,1998,NDJFM,snow_cover_days,146.421,11.621,20.044,2,super,2.220
SE,1998,NDJFM,snow_depth,38.191,17.313,11.453,2,super,2.220
SE,1998,NDJFM,snow_max,72.000,23.345,11.668,2,super,2.220
SE,1998,NDJFM,thaw_days,98.143,2.060,5.787,7,super,2.220
SE,1998,NDJFM,tmax_mean,0.833,-0.150,0.284,7,super,2.220
SE,1998,NDJFM,tmean,-2.369,-0.020,0.473,7,super,2.220
SE,1998,NDJFM,tmin_mean,-5.566,0.113,0.665,7,super,2.220
SE,1999,DJF,frost_days,72.000,0.686,-0.563,5,lanina,-1.510
SE,1999,DJF,ice_days,43.200,2.203,-0.285,5,lanina,-1.510
SE,1999,DJF,precip,135.820,13.419,11.240,5,lanina,-1.510
SE,1999,DJF,precip_days,28.600,1.571,1.574,5,lanina,-1.510
SE,1999,DJF,thaw_days,46.000,-2.474,0.242,5,lanina,-1.510
SE,1999,DJF,tmax_mean,-1.901,-1.076,-0.535,5,lanina,-1.510
SE,1999,DJF,tmean,-5.180,-1.048,-0.419,5,lanina,-1.510
SE,1999,DJF,tmin_mean,-8.466,-1.038,-0.317,5,lanina,-1.510
SE,1999,JFM,frost_days,72.153,-1.356,-2.287,6,lanina,-1.510
SE,1999,JFM,ice_days,43.059,4.746,2.632,6,lanina,-1.510
SE,1999,JFM,precip,133.283,26.089,26.236,6,lanina,-1.510
SE,1999,JFM,precip_days,29.000,5.354,5.662,6,lanina,-1.510
SE,1999,JFM,rain_on_snow_days,4.333,0.764,1.155,3,lanina,-1.510
SE,1999,JFM,snow_cover_days,90.000,5.120,5.104,3,lanina,-1.510
SE,1999,JFM,snow_depth,36.652,6.499,3.969,3,lanina,-1.510
SE,1999,JFM,snow_max,58.667,9.072,5.737,3,lanina,-1.510
SE,1999,JFM,thaw_days,46.441,-4.718,-2.406,6,lanina,-1.510
SE,1999,JFM,tmax_mean,-1.603,-1.563,-1.074,6,lanina,-1.510
SE,1999,JFM,tmean,-5.104,-1.228,-0.678,6,lanina,-1.510
SE,1999,JFM,tmin_mean,-8.576,-0.874,-0.261,6,lanina,-1.510
SE,1999,NDJFM,frost_days,116.400,5.141,3.628,5,lanina,-1.510
SE,1999,NDJFM,ice_days,65.200,9.857,6.853,5,lanina,-1.510
SE,1999,NDJFM,precip,210.900,4.259,2.854,5,lanina,-1.510
SE,1999,NDJFM,precip_days,45.200,0.873,1.250,5,lanina,-1.510
SE,1999,NDJFM,thaw_days,84.200,-10.405,-7.091,5,lanina,-1.510
SE,1999,NDJFM,tmax_mean,-0.789,-1.588,-1.208,5,lanina,-1.510
SE,1999,NDJFM,tmean,-3.924,-1.311,-0.864,5,lanina,-1.510
SE,1999,NDJFM,tmin_mean,-7.062,-1.039,-0.524,5,lanina,-1.510
SE,2000,DJF,frost_days,68.429,-1.371,-2.382,7,lanina,-1.470
SE,2000,DJF,ice_days,35.125,-4.740,-7.126,7,lanina,-1.470
SE,2000,DJF,precip,172.900,31.587,32.942,7,lanina,-1.470
SE,2000,DJF,precip_days,29.143,1.019,1.178,7,lanina,-1.470
SE,2000,DJF,rain_on_snow_days,2.058,-0.784,-0.551,2,lanina,-1.470
SE,2000,DJF,snow_cover_days,91.000,7.912,7.322,2,lanina,-1.470
SE,2000,DJF,snow_depth,30.477,6.285,4.426,2,lanina,-1.470
SE,2000,DJF,snow_max,48.000,1.315,-1.005,2,lanina,-1.470
SE,2000,DJF,thaw_days,54.873,5.281,7.830,7,lanina,-1.470
SE,2000,DJF,tmax_mean,0.075,0.689,1.210,7,lanina,-1.470
SE,2000,DJF,tmean,-3.552,0.301,0.882,7,lanina,-1.470
SE,2000,DJF,tmin_mean,-7.201,-0.117,0.527,7,lanina,-1.470
SE,2000,JFM,frost_days,67.857,-1.844,-2.699,7,lanina,-1.470
SE,2000,JFM,ice_days,24.679,-9.984,-11.859,7,lanina,-1.470
SE,2000,JFM,precip,111.500,-7.959,-6.567,7,lanina,-1.470
SE,2000,JFM,precip_days,22.143,-2.316,-2.070,7,lanina,-1.470
SE,2000,JFM,rain_on_snow_days,2.761,-0.809,-0.444,3,lanina,-1.470
SE,2000,JFM,snow_cover_days,87.000,2.120,2.208,3,lanina,-1.470
SE,2000,JFM,snow_depth,24.682,-5.471,-7.844,3,lanina,-1.470
SE,2000,JFM,snow_max,44.667,-4.928,-8.104,3,lanina,-1.470
SE,2000,JFM,thaw_days,65.462,10.627,12.669,7,lanina,-1.470
SE,2000,JFM,tmax_mean,2.200,1.629,2.059,7,lanina,-1.470
SE,2000,JFM,tmean,-1.793,1.304,1.773,7,lanina,-1.470
SE,2000,JFM,tmin_mean,-5.811,0.943,1.455,7,lanina,-1.470
SE,2000,NDJFM,frost_days,105.429,-3.410,-4.679,7,lanina,-1.470
SE,2000,NDJFM,ice_days,42.959,-10.898,-13.828,7,lanina,-1.470
SE,2000,NDJFM,precip,243.414,9.115,12.398,7,lanina,-1.470
SE,2000,NDJFM,precip_days,44.857,-0.980,-0.536,7,lanina,-1.470
SE,2000,NDJFM,thaw_days,107.754,11.671,14.844,7,lanina,-1.470
SE,2000,NDJFM,tmax_mean,2.015,1.033,1.396,7,lanina,-1.470
SE,2000,NDJFM,tmean,-1.570,0.779,1.188,7,lanina,-1.470
SE,2000,NDJFM,tmin_mean,-5.171,0.508,0.962,7,lanina,-1.470
SE,2001,DJF,frost_days,66.143,-3.656,-4.527,7,lanina,-0.760
SE,2001,DJF,ice_days,38.143,-1.723,-3.932,7,lanina,-0.760
SE,2001,DJF,precip,152.514,11.201,12.030,7,lanina,-0.760
SE,2001,DJF,precip_days,30.429,2.304,2.403,7,lanina,-0.760
SE,2001,DJF,rain_on_snow_days,1.000,-0.345,0.006,2,lanina,-0.760
SE,2001,DJF,snow_cover_days,81.000,-13.690,-7.550,2,lanina,-0.760
SE,2001,DJF,snow_depth,31.546,-5.182,-7.864,2,lanina,-0.760
SE,2001,DJF,snow_max,51.500,-9.552,-11.966,2,lanina,-0.760
SE,2001,DJF,thaw_days,50.571,0.979,3.334,7,lanina,-0.760
SE,2001,DJF,tmax_mean,-0.398,0.216,0.700,7,lanina,-0.760
SE,2001,DJF,tmean,-3.372,0.482,1.017,7,lanina,-0.760
SE,2001,DJF,tmin_mean,-6.344,0.741,1.331,7,lanina,-0.760
SE,2001,JFM,frost_days,72.571,2.870,2.198,7,lanina,-0.760
SE,2001,JFM,ice_days,38.000,3.337,1.660,7,lanina,-0.760
SE,2001,JFM,precip,109.986,-9.473,-8.584,7,lanina,-0.760
SE,2001,JFM,precip_days,26.143,1.684,1.879,7,lanina,-0.760
SE,2001,JFM,rain_on_snow_days,3.139,0.615,0.954,4,lanina,-0.760
SE,2001,JFM,snow_cover_days,90.000,5.120,5.312,4,lanina,-0.760
SE,2001,JFM,snow_depth,31.024,-4.936,-7.151,4,lanina,-0.760
SE,2001,JFM,snow_max,44.000,-10.928,-13.944,4,lanina,-0.760
SE,2001,JFM,thaw_days,50.143,-4.692,-2.868,7,lanina,-0.760
SE,2001,JFM,tmax_mean,-0.588,-1.158,-0.770,7,lanina,-0.760
SE,2001,JFM,tmean,-4.386,-1.289,-0.870,7,lanina,-0.760
SE,2001,JFM,tmin_mean,-8.186,-1.431,-0.979,7,lanina,-0.760
SE,2001,NDJFM,frost_days,98.286,-10.553,-11.574,7,lanina,-0.760
SE,2001,NDJFM,ice_days,52.286,-1.571,-4.255,7,lanina,-0.760
SE,2001,NDJFM,precip,292.943,58.644,61.365,7,lanina,-0.760
SE,2001,NDJFM,precip_days,55.857,10.020,10.399,7,lanina,-0.760
SE,2001,NDJFM,rain_on_snow_days,5.104,0.172,2.638,2,lanina,-0.760
SE,2001,NDJFM,snow_cover_days,132.500,-18.379,-8.594,2,lanina,-0.760
SE,2001,NDJFM,snow_depth,31.193,-2.098,-5.831,2,lanina,-0.760
SE,2001,NDJFM,snow_max,58.000,-3.655,-10.429,2,lanina,-0.760
SE,2001,NDJFM,thaw_days,96.714,0.631,3.527,7,lanina,-0.760
SE,2001,NDJFM,tmax_mean,1.025,0.043,0.371,7,lanina,-0.760
SE,2001,NDJFM,tmean,-2.061,0.288,0.655,7,lanina,-0.760
SE,2001,NDJFM,tmin_mean,-5.147,0.532,0.937,7,lanina,-0.760
SE,2002,DJF,frost_days,64.571,-5.228,-5.958,7,neutral,-0.150
SE,2002,DJF,ice_days,33.536,-6.330,-8.362,7,neutral,-0.150
SE,2002,DJF,precip,172.029,30.716,31.018,7,neutral,-0.150
SE,2002,DJF,precip_days,32.143,4.019,4.056,7,neutral,-0.150
SE,2002,DJF,rain_on_snow_days,4.011,2.658,2.188,3,neutral,-0.150
SE,2002,DJF,snow_cover_days,87.667,3.412,1.885,3,neutral,-0.150
SE,2002,DJF,snow_depth,24.000,-6.337,-8.617,3,neutral,-0.150
SE,2002,DJF,snow_max,52.667,1.815,-2.575,3,neutral,-0.150
SE,2002,DJF,thaw_days,55.462,5.870,8.031,7,neutral,-0.150
SE,2002,DJF,tmax_mean,-0.170,0.445,0.892,7,neutral,-0.150
SE,2002,DJF,tmean,-3.554,0.300,0.791,7,neutral,-0.150
SE,2002,DJF,tmin_mean,-6.951,0.134,0.670,7,neutral,-0.150
SE,2002,JFM,frost_days,61.286,-8.416,-8.905,7,neutral,-0.150
SE,2002,JFM,ice_days,25.857,-8.806,-10.284,7,neutral,-0.150
SE,2002,JFM,precip,171.371,51.913,52.298,7,neutral,-0.150
SE,2002,JFM,precip_days,30.000,5.541,5.686,7,neutral,-0.150
SE,2002,JFM,rain_on_snow_days,6.008,4.097,4.409,4,neutral,-0.150
SE,2002,JFM,snow_cover_days,90.000,5.120,5.416,4,neutral,-0.150
SE,2002,JFM,snow_depth,31.717,-3.786,-5.843,4,neutral,-0.150
SE,2002,JFM,snow_max,54.750,0.738,-2.118,4,neutral,-0.150
SE,2002,JFM,thaw_days,63.429,8.594,10.199,7,neutral,-0.150
SE,2002,JFM,tmax_mean,1.890,1.319,1.667,7,neutral,-0.150
SE,2002,JFM,tmean,-1.951,1.146,1.515,7,neutral,-0.150
SE,2002,JFM,tmin_mean,-5.788,0.966,1.358,7,neutral,-0.150
SE,2002,NDJFM,frost_days,103.857,-4.982,-5.755,7,neutral,-0.150
SE,2002,NDJFM,ice_days,44.390,-9.467,-11.903,7,neutral,-0.150
SE,2002,NDJFM,precip,244.686,10.387,12.546,7,neutral,-0.150
SE,2002,NDJFM,precip_days,47.714,1.877,2.192,7,neutral,-0.150
SE,2002,NDJFM,rain_on_snow_days,10.007,8.172,6.537,3,neutral,-0.150
SE,2002,NDJFM,snow_cover_days,143.000,8.621,12.114,3,neutral,-0.150
SE,2002,NDJFM,snow_depth,25.064,-8.641,-4.957,3,neutral,-0.150
SE,2002,NDJFM,snow_max,61.000,7.345,2.174,3,neutral,-0.150
SE,2002,NDJFM,thaw_days,105.181,9.098,11.717,7,neutral,-0.150
SE,2002,NDJFM,tmax_mean,1.507,0.524,0.818,7,neutral,-0.150
SE,2002,NDJFM,tmean,-2.101,0.248,0.573,7,neutral,-0.150
SE,2002,NDJFM,tmin_mean,-5.718,-0.039,0.317,7,neutral,-0.150
SE,2003,DJF,frost_days,79.857,10.058,9.469,7,elnino,0.900
SE,2003,DJF,ice_days,50.429,10.563,8.707,7,elnino,0.900
SE,2003,DJF,precip,82.371,-58.941,-59.165,7,elnino,0.900
SE,2003,DJF,precip_days,19.143,-8.981,-9.005,7,elnino,0.900
SE,2003,DJF,rain_on_snow_days,1.750,0.158,-0.476,4,elnino,0.900
SE,2003,DJF,snow_cover_days,90.000,6.912,5.423,4,elnino,0.900
SE,2003,DJF,snow_depth,29.211,4.063,-1.700,4,elnino,0.900
SE,2003,DJF,snow_max,49.500,-1.685,-4.983,4,elnino,0.900
SE,2003,DJF,thaw_days,38.571,-11.021,-9.054,7,elnino,0.900
SE,2003,DJF,tmax_mean,-2.773,-2.158,-1.747,7,elnino,0.900
SE,2003,DJF,tmean,-6.550,-2.696,-2.250,7,elnino,0.900
SE,2003,DJF,tmin_mean,-10.325,-3.240,-2.758,7,elnino,0.900
SE,2003,JFM,frost_days,72.286,2.584,2.277,7,elnino,0.900
SE,2003,JFM,ice_days,34.286,-0.377,-1.657,7,elnino,0.900
SE,2003,JFM,precip,69.971,-49.487,-49.605,7,elnino,0.900
SE,2003,JFM,precip_days,16.857,-7.602,-7.508,7,elnino,0.900
SE,2003,JFM,rain_on_snow_days,2.750,0.097,0.382,4,elnino,0.900
SE,2003,JFM,snow_cover_days,84.250,-2.547,-2.147,4,elnino,0.900
SE,2003,JFM,snow_depth,31.347,-1.175,-3.075,4,elnino,0.900
SE,2003,JFM,snow_max,49.500,-1.262,-3.959,4,elnino,0.900
SE,2003,JFM,thaw_days,55.143,0.308,1.695,7,elnino,0.900
SE,2003,JFM,tmax_mean,0.567,-0.004,0.303,7,elnino,0.900
SE,2003,JFM,tmean,-3.650,-0.553,-0.234,7,elnino,0.900
SE,2003,JFM,tmin_mean,-7.863,-1.109,-0.777,7,elnino,0.900
SE,2003,NDJFM,frost_days,122.000,13.161,12.636,7,elnino,0.900
SE,2003,NDJFM,ice_days,69.857,16.000,13.812,7,elnino,0.900
SE,2003,NDJFM,precip,142.900,-91.399,-89.801,7,elnino,0.900
SE,2003,NDJFM,precip_days,31.143,-14.694,-14.443,7,elnino,0.900
SE,2003,NDJFM,rain_on_snow_days,3.542,-1.828,-0.525,4,elnino,0.900
SE,2003,NDJFM,snow_cover_days,143.479,3.621,15.903,4,elnino,0.900
SE,2003,NDJFM,snow_depth,24.018,-0.442,-4.135,4,elnino,0.900
SE,2003,NDJFM,snow_max,49.500,0.345,-8.655,4,elnino,0.900
SE,2003,NDJFM,thaw_days,80.000,-16.083,-13.741,7,elnino,0.900
SE,2003,NDJFM,tmax_mean,-0.565,-1.547,-1.288,7,elnino,0.900
SE,2003,NDJFM,tmean,-4.159,-1.810,-1.527,7,elnino,0.900
SE,2003,NDJFM,tmin_mean,-7.752,-2.073,-1.766,7,elnino,0.900
SE,2004,DJF,frost_days,76.000,6.201,5.753,7,neutral,0.340
SE,2004,DJF,ice_days,41.000,1.134,-0.545,7,neutral,0.340
SE,2004,DJF,precip,131.300,-10.013,-10.763,7,neutral,0.340
SE,2004,DJF,precip_days,25.286,-2.839,-2.923,7,neutral,0.340
SE,2004,DJF,rain_on_snow_days,0.816,-1.746,-1.429,4,neutral,0.340
SE,2004,DJF,snow_cover_days,85.876,1.412,1.350,4,neutral,0.340
SE,2004,DJF,snow_depth,22.592,-1.335,-8.249,4,neutral,0.340
SE,2004,DJF,snow_max,43.250,-1.685,-11.237,4,neutral,0.340
SE,2004,DJF,thaw_days,49.143,-0.449,1.324,7,neutral,0.340
SE,2004,DJF,tmax_mean,-0.686,-0.071,0.303,7,neutral,0.340
SE,2004,DJF,tmean,-4.198,-0.345,0.056,7,neutral,0.340
SE,2004,DJF,tmin_mean,-7.715,-0.630,-0.202,7,neutral,0.340
SE,2004,JFM,frost_days,78.571,8.870,8.745,7,neutral,0.340
SE,2004,JFM,ice_days,38.857,4.194,3.114,7,neutral,0.340
SE,2004,JFM,precip,119.300,-0.159,-0.779,7,neutral,0.340
SE,2004,JFM,precip_days,23.571,-0.887,-0.844,7,neutral,0.340
SE,2004,JFM,rain_on_snow_days,2.750,0.097,0.356,4,neutral,0.340
SE,2004,JFM,snow_cover_days,90.500,5.453,5.957,4,neutral,0.340
SE,2004,JFM,snow_depth,30.733,-4.559,-6.302,4,neutral,0.340
SE,2004,JFM,snow_max,43.750,-11.262,-13.799,4,neutral,0.340
SE,2004,JFM,thaw_days,51.571,-3.263,-2.094,7,neutral,0.340
SE,2004,JFM,tmax_mean,0.204,-0.367,-0.102,7,neutral,0.340
SE,2004,JFM,tmean,-3.592,-0.495,-0.227,7,neutral,0.340
SE,2004,JFM,tmin_mean,-7.392,-0.638,-0.365,7,neutral,0.340
SE,2004,NDJFM,frost_days,114.286,5.447,5.169,7,neutral,0.340
SE,2004,NDJFM,ice_days,53.857,0.000,-1.941,7,neutral,0.340
SE,2004,NDJFM,precip,228.457,-5.842,-4.806,7,neutral,0.340
SE,2004,NDJFM,precip_days,43.286,-2.551,-2.365,7,neutral,0.340
SE,2004,NDJFM,rain_on_snow_days,2.048,-2.828,-0.485,2,neutral,0.340
SE,2004,NDJFM,snow_cover_days,135.000,-14.379,-5.564,2,neutral,0.340
SE,2004,NDJFM,snow_depth,28.015,-4.611,-8.723,2,neutral,0.340
SE,2004,NDJFM,snow_max,56.000,-7.655,-12.578,2,neutral,0.340
SE,2004,NDJFM,thaw_days,97.143,1.060,3.125,7,neutral,0.340
SE,2004,NDJFM,tmax_mean,1.059,0.077,0.301,7,neutral,0.340
