level,unit,season,metric,variant,g1,g2,n1,n2,diff,ci_lo,ci_hi,p_perm,p_welch,p_mwu,cohen_d
site,fmi_100971,JFM,ice_days,value,super,elnino,3,20,-11.7500,-21.8868,-1.6132,0.3369,0.0252,0.2936,-0.5962
site,fmi_100971,JFM,ice_days,value,super,neutral,3,29,-13.3103,-20.8298,-5.7909,0.2192,0.0012,0.3002,-0.7704
site,fmi_100971,JFM,ice_days,value,elnino,neutral,20,29,-1.5603,-12.5606,9.3228,0.7750,0.7856,0.9756,-0.0818
site,fmi_100971,JFM,ice_days,value,super,lanina,3,25,-11.2000,-19.6253,-2.7747,0.3435,0.0113,0.2345,-0.6144
site,fmi_100971,JFM,ice_days,value,lanina,neutral,25,29,-2.1103,-11.7603,7.3270,0.6851,0.6771,0.6207,-0.1148
site,fmi_100971,JFM,ice_days,anom,super,elnino,3,20,-11.7500,-21.8868,-1.6132,0.3713,0.0252,0.2936,-0.5962
site,fmi_100971,JFM,ice_days,anom,super,neutral,3,29,-13.3103,-20.8298,-5.7909,0.2280,0.0012,0.3002,-0.7704
site,fmi_100971,JFM,ice_days,anom,elnino,neutral,20,29,-1.5603,-12.9519,9.3782,0.7860,0.7856,0.9756,-0.0818
site,fmi_100971,JFM,ice_days,anom,super,lanina,3,25,-11.2000,-19.6253,-2.7747,0.3403,0.0113,0.2345,-0.6144
site,fmi_100971,JFM,ice_days,anom,lanina,neutral,25,29,-2.1103,-11.7090,7.2456,0.6753,0.6771,0.6207,-0.1148
site,fmi_100971,JFM,ice_days,anom_dt,super,elnino,3,20,-8.6187,-17.7067,0.4694,0.4007,0.0618,0.2304,-0.5211
site,fmi_100971,JFM,ice_days,anom_dt,super,neutral,3,29,-7.6323,-15.3762,0.1116,0.4555,0.0530,0.4968,-0.4682
site,fmi_100971,JFM,ice_days,anom_dt,elnino,neutral,20,29,0.9863,-8.5001,10.6651,0.8440,0.8442,0.7680,0.0578
site,fmi_100971,JFM,ice_days,anom_dt,super,lanina,3,25,-8.3712,-16.8334,0.0910,0.4425,0.0523,0.2186,-0.4887
site,fmi_100971,JFM,ice_days,anom_dt,lanina,neutral,25,29,0.7389,-8.4083,9.9838,0.8742,0.8767,0.6899,0.0427
site,fmi_100971,JFM,precip,value,super,elnino,3,20,5.6767,-22.1640,33.5173,0.7902,0.6395,1.0000,0.1686
site,fmi_100971,JFM,precip,value,super,neutral,3,29,7.0598,-20.4956,34.6152,0.7379,0.5512,0.6238,0.1859
site,fmi_100971,JFM,precip,value,elnino,neutral,20,29,1.3831,-19.7559,21.8498,0.8972,0.8977,0.6472,0.0368
site,fmi_100971,JFM,precip,value,super,lanina,3,25,-6.9893,-34.8932,20.9145,0.7842,0.5722,1.0000,-0.1764
site,fmi_100971,JFM,precip,value,lanina,neutral,25,29,14.0491,-6.5378,34.2331,0.1990,0.2057,0.2181,0.3512
site,fmi_100971,JFM,precip,anom,super,elnino,3,20,5.6767,-22.1640,33.5173,0.7958,0.6395,1.0000,0.1686
site,fmi_100971,JFM,precip,anom,super,neutral,3,29,7.0598,-20.4956,34.6152,0.7439,0.5512,0.6238,0.1859
site,fmi_100971,JFM,precip,anom,elnino,neutral,20,29,1.3831,-19.9202,22.0946,0.9004,0.8977,0.6472,0.0368
site,fmi_100971,JFM,precip,anom,super,lanina,3,25,-6.9893,-34.8932,20.9145,0.7738,0.5722,1.0000,-0.1764
site,fmi_100971,JFM,precip,anom,lanina,neutral,25,29,14.0491,-8.3853,35.2185,0.2024,0.2057,0.2181,0.3512
site,fmi_100971,JFM,precip,anom_dt,super,elnino,3,20,4.6534,-21.0668,30.3737,0.8254,0.6807,1.0000,0.1439
site,fmi_100971,JFM,precip,anom_dt,super,neutral,3,29,5.2043,-20.3264,30.7350,0.8136,0.6438,0.6238,0.1339
site,fmi_100971,JFM,precip,anom_dt,elnino,neutral,20,29,0.5509,-19.9592,20.4259,0.9592,0.9587,0.6399,0.0146
site,fmi_100971,JFM,precip,anom_dt,super,lanina,3,25,-7.9138,-33.9173,18.0897,0.7520,0.5027,0.8819,-0.2010
site,fmi_100971,JFM,precip,anom_dt,lanina,neutral,25,29,13.1181,-8.4869,33.7733,0.2454,0.2403,0.2116,0.3247
site,fmi_100971,JFM,precip_days,value,super,elnino,3,20,3.6000,-3.2261,10.4261,0.4091,0.2260,0.3837,0.5540
site,fmi_100971,JFM,precip_days,value,super,neutral,3,29,4.8621,-2.3653,12.0894,0.1764,0.1243,0.1051,0.8679
site,fmi_100971,JFM,precip_days,value,elnino,neutral,20,29,1.2621,-2.1778,4.7181,0.5029,0.4976,0.3329,0.2053
site,fmi_100971,JFM,precip_days,value,super,lanina,3,25,3.0400,-3.7917,9.8717,0.4997,0.2929,0.3717,0.4281
site,fmi_100971,JFM,precip_days,value,lanina,neutral,25,29,1.8221,-1.5644,5.2940,0.3141,0.3189,0.3437,0.2801
site,fmi_100971,JFM,precip_days,anom,super,elnino,3,20,3.6000,-3.2261,10.4261,0.4101,0.2260,0.3837,0.5540
site,fmi_100971,JFM,precip_days,anom,super,neutral,3,29,4.8621,-2.3653,12.0894,0.1776,0.1243,0.1051,0.8679
site,fmi_100971,JFM,precip_days,anom,elnino,neutral,20,29,1.2621,-2.4194,4.7296,0.4999,0.4976,0.3329,0.2053
site,fmi_100971,JFM,precip_days,anom,super,lanina,3,25,3.0400,-3.7917,9.8717,0.4987,0.2929,0.3717,0.4281
site,fmi_100971,JFM,precip_days,anom,lanina,neutral,25,29,1.8221,-1.7532,5.4676,0.3045,0.3189,0.3437,0.2801
site,fmi_100971,JFM,precip_days,anom_dt,super,elnino,3,20,3.5694,-3.1457,10.2846,0.4121,0.2241,0.4043,0.5512
site,fmi_100971,JFM,precip_days,anom_dt,super,neutral,3,29,4.8063,-2.2787,11.8914,0.1662,0.1230,0.1444,0.8540
site,fmi_100971,JFM,precip_days,anom_dt,elnino,neutral,20,29,1.2369,-2.3550,4.7851,0.4911,0.5059,0.3986,0.2010
site,fmi_100971,JFM,precip_days,anom_dt,super,lanina,3,25,3.0124,-3.7046,9.7294,0.4863,0.2913,0.3907,0.4246
site,fmi_100971,JFM,precip_days,anom_dt,lanina,neutral,25,29,1.7940,-1.7180,5.3332,0.3243,0.3271,0.3763,0.2753
site,fmi_100971,JFM,rain_on_snow_days,value,super,elnino,3,20,6.4379,4.0390,8.8369,0.0178,0.0000,0.0314,1.5512
site,fmi_100971,JFM,rain_on_snow_days,value,super,neutral,3,29,5.8545,3.9265,7.7826,0.0028,0.0001,0.0114,1.8369
site,fmi_100971,JFM,rain_on_snow_days,value,elnino,neutral,20,29,-0.5834,-2.7206,1.7649,0.6021,0.6148,0.4441,-0.1554
site,fmi_100971,JFM,rain_on_snow_days,value,super,lanina,3,25,5.8000,3.7822,7.8178,0.0048,0.0001,0.0137,1.7075
site,fmi_100971,JFM,rain_on_snow_days,value,lanina,neutral,25,29,0.0545,-1.7174,1.8001,0.9714,0.9536,0.9931,0.0160
site,fmi_100971,JFM,rain_on_snow_days,anom,super,elnino,3,20,6.4379,4.0390,8.8369,0.0196,0.0000,0.0314,1.5512
site,fmi_100971,JFM,rain_on_snow_days,anom,super,neutral,3,29,5.8545,3.9265,7.7826,0.0038,0.0001,0.0114,1.8369
site,fmi_100971,JFM,rain_on_snow_days,anom,elnino,neutral,20,29,-0.5834,-2.7235,1.6541,0.6035,0.6148,0.4441,-0.1554
site,fmi_100971,JFM,rain_on_snow_days,anom,super,lanina,3,25,5.8000,3.7822,7.8178,0.0054,0.0001,0.0137,1.7075
site,fmi_100971,JFM,rain_on_snow_days,anom,lanina,neutral,25,29,0.0545,-1.7621,1.8766,0.9698,0.9536,0.9931,0.0160
site,fmi_100971,JFM,rain_on_snow_days,anom_dt,super,elnino,3,20,6.0879,4.1575,8.0182,0.0192,0.0000,0.0350,1.5823
site,fmi_100971,JFM,rain_on_snow_days,anom_dt,super,neutral,3,29,5.2198,3.8563,6.5833,0.0124,0.0000,0.0214,1.5782
site,fmi_100971,JFM,rain_on_snow_days,anom_dt,elnino,neutral,20,29,-0.8681,-2.9279,1.0932,0.4217,0.4373,0.3140,-0.2355
site,fmi_100971,JFM,rain_on_snow_days,anom_dt,super,lanina,3,25,5.4838,4.0279,6.9397,0.0052,0.0000,0.0043,1.6820
site,fmi_100971,JFM,rain_on_snow_days,anom_dt,lanina,neutral,25,29,-0.2640,-2.0862,1.5549,0.7850,0.7776,0.7813,-0.0775
site,fmi_100971,JFM,snow_cover_days,value,super,elnino,3,20,2.8109,-11.5650,17.1869,0.8260,0.6723,0.8156,0.1318
site,fmi_100971,JFM,snow_cover_days,value,super,neutral,3,29,-2.3412,-15.6658,10.9833,0.8784,0.6819,0.2098,-0.1253
site,fmi_100971,JFM,snow_cover_days,value,elnino,neutral,20,29,-5.1522,-17.9022,5.9896,0.4087,0.4064,0.3729,-0.2509
site,fmi_100971,JFM,snow_cover_days,value,super,lanina,3,25,-4.3467,-17.7253,9.0320,0.6255,0.4352,0.2023,-0.2958
site,fmi_100971,JFM,snow_cover_days,value,lanina,neutral,25,29,2.0054,-6.9920,11.2154,0.6703,0.6705,0.9788,0.1147
site,fmi_100971,JFM,snow_cover_days,anom,super,elnino,3,20,2.8109,-11.5650,17.1869,0.8138,0.6723,0.8156,0.1318
site,fmi_100971,JFM,snow_cover_days,anom,super,neutral,3,29,-2.3412,-15.6658,10.9833,0.8806,0.6819,0.2098,-0.1253
site,fmi_100971,JFM,snow_cover_days,anom,elnino,neutral,20,29,-5.1522,-17.2213,5.9400,0.4105,0.4064,0.3729,-0.2509
site,fmi_100971,JFM,snow_cover_days,anom,super,lanina,3,25,-4.3467,-17.7253,9.0320,0.6303,0.4352,0.2023,-0.2958
site,fmi_100971,JFM,snow_cover_days,anom,lanina,neutral,25,29,2.0054,-6.7891,11.1806,0.6789,0.6705,0.9788,0.1147
site,fmi_100971,JFM,snow_cover_days,anom_dt,super,elnino,3,20,5.8845,-8.0568,19.8259,0.6095,0.3621,0.8978,0.3033
site,fmi_100971,JFM,snow_cover_days,anom_dt,super,neutral,3,29,3.2322,-10.1301,16.5945,0.8106,0.5573,0.8077,0.2006
site,fmi_100971,JFM,snow_cover_days,anom_dt,elnino,neutral,20,29,-2.6524,-13.0385,7.7887,0.6207,0.6312,0.7836,-0.1461
site,fmi_100971,JFM,snow_cover_days,anom_dt,super,lanina,3,25,-1.5701,-14.9926,11.8525,0.8640,0.7698,0.4328,-0.1096
site,fmi_100971,JFM,snow_cover_days,anom_dt,lanina,neutral,25,29,4.8023,-3.6822,13.1417,0.2797,0.2653,0.3228,0.3047
site,fmi_100971,JFM,snow_depth,value,super,elnino,3,20,-13.4265,-21.6479,-5.2051,0.1826,0.0027,0.2304,-0.8249
site,fmi_100971,JFM,snow_depth,value,super,neutral,3,29,-15.8824,-22.1583,-9.6064,0.0956,0.0000,0.1105,-1.0500
site,fmi_100971,JFM,snow_depth,value,elnino,neutral,20,29,-2.4558,-11.3305,6.9527,0.6103,0.6121,0.4828,-0.1511
site,fmi_100971,JFM,snow_depth,value,super,lanina,3,25,-13.5183,-19.6901,-7.3466,0.0930,0.0001,0.0507,-0.9929
site,fmi_100971,JFM,snow_depth,value,lanina,neutral,25,29,-2.3640,-10.2711,5.1929,0.5665,0.5627,0.5042,-0.1578
site,fmi_100971,JFM,snow_depth,anom,super,elnino,3,20,-13.4266,-21.6480,-5.2052,0.1814,0.0027,0.2304,-0.8249
site,fmi_100971,JFM,snow_depth,anom,super,neutral,3,29,-15.8824,-22.1583,-9.6065,0.0908,0.0000,0.1105,-1.0500
site,fmi_100971,JFM,snow_depth,anom,elnino,neutral,20,29,-2.4558,-11.3162,7.2415,0.6077,0.6121,0.4828,-0.1511
site,fmi_100971,JFM,snow_depth,anom,super,lanina,3,25,-13.5185,-19.6902,-7.3467,0.1028,0.0001,0.0507,-0.9929
site,fmi_100971,JFM,snow_depth,anom,lanina,neutral,25,29,-2.3640,-10.0152,5.3283,0.5729,0.5627,0.5042,-0.1578
site,fmi_100971,JFM,snow_depth,anom_dt,super,elnino,3,20,-10.7364,-19.2353,-2.2375,0.2575,0.0164,0.1965,-0.7207
site,fmi_100971,JFM,snow_depth,anom_dt,super,neutral,3,29,-11.0045,-18.0957,-3.9133,0.1764,0.0055,0.1266,-0.8225
site,fmi_100971,JFM,snow_depth,anom_dt,elnino,neutral,20,29,-0.2681,-8.2657,8.2387,0.9548,0.9510,0.8150,-0.0184
site,fmi_100971,JFM,snow_depth,anom_dt,super,lanina,3,25,-11.0883,-18.2613,-3.9153,0.1566,0.0056,0.1245,-0.8797
site,fmi_100971,JFM,snow_depth,anom_dt,lanina,neutral,25,29,0.0838,-6.8901,7.3260,0.9834,0.9818,0.9447,0.0062
site,fmi_100971,JFM,snow_max,value,super,elnino,3,20,-17.4000,-32.6835,-2.1165,0.2144,0.0302,0.2011,-0.8248
site,fmi_100971,JFM,snow_max,value,super,neutral,3,29,-20.5172,-35.2329,-5.8016,0.0680,0.0164,0.0607,-1.1778
site,fmi_100971,JFM,snow_max,value,elnino,neutral,20,29,-3.1172,-14.7595,8.1813,0.5849,0.6033,0.5758,-0.1584
site,fmi_100971,JFM,snow_max,value,super,lanina,3,25,-17.6800,-32.3500,-3.0100,0.1022,0.0265,0.0447,-0.9997
site,fmi_100971,JFM,snow_max,value,lanina,neutral,25,29,-2.8372,-12.0803,6.7010,0.5687,0.5683,0.3399,-0.1570
site,fmi_100971,JFM,snow_max,anom,super,elnino,3,20,-17.4000,-32.6835,-2.1165,0.2138,0.0302,0.2011,-0.8248
site,fmi_100971,JFM,snow_max,anom,super,neutral,3,29,-20.5172,-35.2329,-5.8016,0.0634,0.0164,0.0607,-1.1778
site,fmi_100971,JFM,snow_max,anom,elnino,neutral,20,29,-3.1172,-14.8538,8.2109,0.5889,0.6033,0.5758,-0.1584
site,fmi_100971,JFM,snow_max,anom,super,lanina,3,25,-17.6800,-32.3500,-3.0100,0.0970,0.0265,0.0447,-0.9997
site,fmi_100971,JFM,snow_max,anom,lanina,neutral,25,29,-2.8372,-12.2028,6.5016,0.5637,0.5683,0.3399,-0.1570
site,fmi_100971,JFM,snow_max,anom_dt,super,elnino,3,20,-13.7803,-41.9234,14.3627,0.2713,0.2285,0.2304,-0.7027
site,fmi_100971,JFM,snow_max,anom_dt,super,neutral,3,29,-13.9541,-45.1123,17.2041,0.1346,0.2245,0.1266,-0.9334
site,fmi_100971,JFM,snow_max,anom_dt,elnino,neutral,20,29,-0.1738,-9.7587,9.8237,0.9706,0.9740,0.8787,-0.0101
site,fmi_100971,JFM,snow_max,anom_dt,super,lanina,3,25,-14.4100,-44.6470,15.8269,0.1438,0.2125,0.1673,-0.9001
site,fmi_100971,JFM,snow_max,anom_dt,lanina,neutral,25,29,0.4559,-7.4328,8.5841,0.9154,0.9153,0.9585,0.0293
site,fmi_100971,JFM,thaw_days,value,super,elnino,3,20,10.5667,-1.1586,22.2919,0.4139,0.0740,0.3610,0.5298
site,fmi_100971,JFM,thaw_days,value,super,neutral,3,29,12.4943,2.6214,22.3671,0.2525,0.0185,0.2853,0.7292
site,fmi_100971,JFM,thaw_days,value,elnino,neutral,20,29,1.9276,-9.3607,13.0966,0.7291,0.7377,1.0000,0.1012
site,fmi_100971,JFM,thaw_days,value,super,lanina,3,25,10.5867,0.2125,20.9609,0.3589,0.0462,0.2650,0.5870
site,fmi_100971,JFM,thaw_days,value,lanina,neutral,25,29,1.9076,-7.8539,11.6056,0.7051,0.7033,0.6208,0.1050
site,fmi_100971,JFM,thaw_days,anom,super,elnino,3,20,10.5667,-1.1586,22.2919,0.4019,0.0740,0.3610,0.5298
site,fmi_100971,JFM,thaw_days,anom,super,neutral,3,29,12.4943,2.6214,22.3671,0.2509,0.0185,0.2853,0.7292
site,fmi_100971,JFM,thaw_days,anom,elnino,neutral,20,29,1.9276,-8.7681,12.7020,0.7381,0.7377,1.0000,0.1012
site,fmi_100971,JFM,thaw_days,anom,super,lanina,3,25,10.5867,0.2125,20.9609,0.3697,0.0462,0.2650,0.5870
site,fmi_100971,JFM,thaw_days,anom,lanina,neutral,25,29,1.9076,-8.0032,11.6084,0.6993,0.7033,0.6208,0.1050
site,fmi_100971,JFM,thaw_days,anom_dt,super,elnino,3,20,7.4295,-0.8268,15.6858,0.4765,0.0751,0.2304,0.4454
site,fmi_100971,JFM,thaw_days,anom_dt,super,neutral,3,29,6.8057,0.4072,13.2042,0.4783,0.0379,0.7141,0.4233
site,fmi_100971,JFM,thaw_days,anom_dt,elnino,neutral,20,29,-0.6238,-10.0266,8.9307,0.9024,0.9012,0.7219,-0.0367
site,fmi_100971,JFM,thaw_days,anom_dt,super,lanina,3,25,7.7526,0.4148,15.0904,0.4769,0.0392,0.2479,0.4575
site,fmi_100971,JFM,thaw_days,anom_dt,lanina,neutral,25,29,-0.9469,-9.8216,8.3135,0.8386,0.8408,0.7548,-0.0554
site,fmi_100971,JFM,tmax_mean,value,super,elnino,3,20,1.0368,-0.3562,2.4299,0.5561,0.1365,0.5138,0.3776
site,fmi_100971,JFM,tmax_mean,value,super,neutral,3,29,0.9583,0.0431,1.8735,0.4631,0.0408,0.3831,0.4515
site,fmi_100971,JFM,tmax_mean,value,elnino,neutral,20,29,-0.0786,-1.4816,1.3521,0.9106,0.9186,1.0000,-0.0315
site,fmi_100971,JFM,tmax_mean,value,super,lanina,3,25,0.9172,-0.0960,1.9303,0.5073,0.0740,0.2796,0.4166
site,fmi_100971,JFM,tmax_mean,value,lanina,neutral,25,29,0.0411,-1.1705,1.2139,0.9464,0.9468,0.7813,0.0184
site,fmi_100971,JFM,tmax_mean,anom,super,elnino,3,20,1.0369,-0.3562,2.4299,0.5575,0.1365,0.5138,0.3776
site,fmi_100971,JFM,tmax_mean,anom,super,neutral,3,29,0.9583,0.0431,1.8735,0.4639,0.0408,0.3831,0.4515
site,fmi_100971,JFM,tmax_mean,anom,elnino,neutral,20,29,-0.0786,-1.5399,1.3914,0.9148,0.9186,1.0000,-0.0315
site,fmi_100971,JFM,tmax_mean,anom,super,lanina,3,25,0.9172,-0.0960,1.9303,0.4997,0.0740,0.2796,0.4166
site,fmi_100971,JFM,tmax_mean,anom,lanina,neutral,25,29,0.0411,-1.1417,1.2287,0.9474,0.9468,0.7813,0.0184
site,fmi_100971,JFM,tmax_mean,anom_dt,super,elnino,3,20,0.6149,-1.3717,2.6015,0.6823,0.4800,0.7634,0.2602
site,fmi_100971,JFM,tmax_mean,anom_dt,super,neutral,3,29,0.1935,-1.8393,2.2264,0.8732,0.7992,0.8077,0.1007
site,fmi_100971,JFM,tmax_mean,anom_dt,elnino,neutral,20,29,-0.4214,-1.6749,0.8477,0.4961,0.5278,0.8948,-0.1931
site,fmi_100971,JFM,tmax_mean,anom_dt,super,lanina,3,25,0.5361,-1.4543,2.5265,0.6571,0.5055,0.5720,0.2609
site,fmi_100971,JFM,tmax_mean,anom_dt,lanina,neutral,25,29,-0.3426,-1.4197,0.7128,0.5393,0.5432,0.5907,-0.1680
site,fmi_100971,JFM,tmean,value,super,elnino,3,20,0.9643,-0.5405,2.4692,0.6203,0.1960,0.6979,0.3169
site,fmi_100971,JFM,tmean,value,super,neutral,3,29,0.9358,0.0166,1.8551,0.5339,0.0463,0.4573,0.4072
site,fmi_100971,JFM,tmean,value,elnino,neutral,20,29,-0.0285,-1.6147,1.5871,0.9692,0.9731,1.0000,-0.0104
site,fmi_100971,JFM,tmean,value,super,lanina,3,25,0.8012,-0.2575,1.8598,0.5749,0.1317,0.3510,0.3288
site,fmi_100971,JFM,tmean,value,lanina,neutral,25,29,0.1347,-1.1577,1.4030,0.8358,0.8421,0.6395,0.0549
site,fmi_100971,JFM,tmean,anom,super,elnino,3,20,0.9647,-0.5402,2.4695,0.6187,0.1959,0.6979,0.3170
site,fmi_100971,JFM,tmean,anom,super,neutral,3,29,0.9360,0.0168,1.8553,0.5101,0.0462,0.4573,0.4073
site,fmi_100971,JFM,tmean,anom,elnino,neutral,20,29,-0.0286,-1.6096,1.5991,0.9738,0.9730,1.0000,-0.0104
site,fmi_100971,JFM,tmean,anom,super,lanina,3,25,0.8016,-0.2570,1.8602,0.6011,0.1315,0.3510,0.3290
site,fmi_100971,JFM,tmean,anom,lanina,neutral,25,29,0.1344,-1.1373,1.4354,0.8392,0.8424,0.6395,0.0548
site,fmi_100971,JFM,tmean,anom_dt,super,elnino,3,20,0.5275,-1.0568,2.1118,0.7548,0.4876,0.8300,0.1987
site,fmi_100971,JFM,tmean,anom_dt,super,neutral,3,29,0.1439,-1.1833,1.4711,0.9150,0.8071,0.9516,0.0684
site,fmi_100971,JFM,tmean,anom_dt,elnino,neutral,20,29,-0.3836,-1.8049,1.0040,0.5851,0.6081,0.7680,-0.1575
site,fmi_100971,JFM,tmean,anom_dt,super,lanina,3,25,0.4067,-0.9827,1.7960,0.7726,0.5288,0.6734,0.1771
site,fmi_100971,JFM,tmean,anom_dt,lanina,neutral,25,29,-0.2627,-1.4739,0.9524,0.6757,0.6755,0.5967,-0.1157
site,fmi_100971,JFM,tmin_mean,value,super,elnino,3,20,1.1828,-0.6334,2.9989,0.5769,0.1899,0.7634,0.3402
site,fmi_100971,JFM,tmin_mean,value,super,neutral,3,29,1.1765,-0.0673,2.4204,0.4751,0.0623,0.4194,0.4470
site,fmi_100971,JFM,tmin_mean,value,elnino,neutral,20,29,-0.0062,-1.7902,1.7743,0.9956,0.9949,0.9919,-0.0020
site,fmi_100971,JFM,tmin_mean,value,super,lanina,3,25,0.9243,-0.4324,2.2809,0.5837,0.1706,0.3727,0.3357
site,fmi_100971,JFM,tmin_mean,value,lanina,neutral,25,29,0.2523,-1.1778,1.6986,0.7445,0.7424,0.6835,0.0905
site,fmi_100971,JFM,tmin_mean,anom,super,elnino,3,20,1.1828,-0.6334,2.9989,0.5809,0.1899,0.7634,0.3402
site,fmi_100971,JFM,tmin_mean,anom,super,neutral,3,29,1.1765,-0.0673,2.4204,0.4821,0.0623,0.4194,0.4470
site,fmi_100971,JFM,tmin_mean,anom,elnino,neutral,20,29,-0.0062,-1.8038,1.7794,0.9948,0.9949,0.9919,-0.0020
site,fmi_100971,JFM,tmin_mean,anom,super,lanina,3,25,0.9243,-0.4324,2.2809,0.5729,0.1706,0.3727,0.3357
site,fmi_100971,JFM,tmin_mean,anom,lanina,neutral,25,29,0.2523,-1.1997,1.7101,0.7461,0.7424,0.6835,0.0905
site,fmi_100971,JFM,tmin_mean,anom_dt,super,elnino,3,20,0.6641,-0.8927,2.2208,0.7255,0.3850,0.6979,0.2212
site,fmi_100971,JFM,tmin_mean,anom_dt,super,neutral,3,29,0.2360,-0.8513,1.3234,0.8700,0.6563,0.8552,0.0988
site,fmi_100971,JFM,tmin_mean,anom_dt,elnino,neutral,20,29,-0.4281,-2.0450,1.1522,0.5957,0.6141,0.7371,-0.1547
site,fmi_100971,JFM,tmin_mean,anom_dt,super,lanina,3,25,0.4554,-0.7638,1.6747,0.7726,0.4472,0.6221,0.1778
site,fmi_100971,JFM,tmin_mean,anom_dt,lanina,neutral,25,29,-0.2194,-1.6198,1.1426,0.7634,0.7563,0.7156,-0.0857
site,fmi_100971,NDJFM,frost_days,value,super,elnino,3,20,-15.6500,-59.4042,28.1042,0.2909,0.3256,0.2534,-0.6843
site,fmi_100971,NDJFM,frost_days,value,super,neutral,3,29,-19.6552,-67.4188,28.1084,0.0728,0.2412,0.0991,-1.1140
site,fmi_100971,NDJFM,frost_days,value,elnino,neutral,20,29,-4.0052,-15.5522,7.7816,0.4987,0.5149,0.5898,-0.2015
site,fmi_100971,NDJFM,frost_days,value,super,lanina,3,25,-18.6000,-65.7403,28.5403,0.1006,0.2598,0.1276,-1.0409
site,fmi_100971,NDJFM,frost_days,value,lanina,neutral,25,29,-1.0552,-10.1713,8.1894,0.8232,0.8260,0.6270,-0.0604
site,fmi_100971,NDJFM,frost_days,anom,super,elnino,3,20,-15.6500,-59.4042,28.1042,0.3015,0.3256,0.2534,-0.6843
site,fmi_100971,NDJFM,frost_days,anom,super,neutral,3,29,-19.6552,-67.4188,28.1084,0.0654,0.2412,0.0991,-1.1140
site,fmi_100971,NDJFM,frost_days,anom,elnino,neutral,20,29,-4.0052,-15.7690,7.6545,0.4929,0.5149,0.5898,-0.2015
site,fmi_100971,NDJFM,frost_days,anom,super,lanina,3,25,-18.6000,-65.7403,28.5403,0.1036,0.2598,0.1276,-1.0409
site,fmi_100971,NDJFM,frost_days,anom,lanina,neutral,25,29,-1.0552,-9.9635,7.8313,0.8328,0.8260,0.6270,-0.0604
site,fmi_100971,NDJFM,frost_days,anom_dt,super,elnino,3,20,-11.8545,-53.6670,29.9580,0.3457,0.4084,0.4043,-0.6134
site,fmi_100971,NDJFM,frost_days,anom_dt,super,neutral,3,29,-12.7727,-58.0443,32.4989,0.1638,0.3755,0.2863,-0.8594
site,fmi_100971,NDJFM,frost_days,anom_dt,elnino,neutral,20,29,-0.9182,-10.9938,8.6529,0.8460,0.8578,0.9757,-0.0553
site,fmi_100971,NDJFM,frost_days,anom_dt,super,lanina,3,25,-15.1713,-59.0187,28.6762,0.1658,0.3092,0.2479,-0.8925
site,fmi_100971,NDJFM,frost_days,anom_dt,lanina,neutral,25,29,2.3985,-6.1784,10.5099,0.5737,0.5793,0.4987,0.1540
site,fmi_100971,NDJFM,ice_days,value,super,elnino,3,20,-18.8000,-37.8289,0.2289,0.2531,0.0522,0.1847,-0.7439
site,fmi_100971,NDJFM,ice_days,value,super,neutral,3,29,-22.5517,-41.1258,-3.9776,0.1040,0.0269,0.0991,-1.0379
site,fmi_100971,NDJFM,ice_days,value,elnino,neutral,20,29,-3.7517,-17.4665,9.7726,0.5947,0.6060,0.6544,-0.1560
site,fmi_100971,NDJFM,ice_days,value,super,lanina,3,25,-17.9200,-36.5209,0.6809,0.1764,0.0559,0.1809,-0.8945
site,fmi_100971,NDJFM,ice_days,value,lanina,neutral,25,29,-4.6317,-16.5545,6.2598,0.4313,0.4324,0.4768,-0.2147
site,fmi_100971,NDJFM,ice_days,anom,super,elnino,3,20,-18.8000,-37.8289,0.2289,0.2432,0.0522,0.1847,-0.7439
site,fmi_100971,NDJFM,ice_days,anom,super,neutral,3,29,-22.5517,-41.1258,-3.9776,0.1062,0.0269,0.0991,-1.0379
site,fmi_100971,NDJFM,ice_days,anom,elnino,neutral,20,29,-3.7517,-17.5838,10.1640,0.5985,0.6060,0.6544,-0.1560
site,fmi_100971,NDJFM,ice_days,anom,super,lanina,3,25,-17.9200,-36.5209,0.6809,0.1688,0.0559,0.1809,-0.8945
site,fmi_100971,NDJFM,ice_days,anom,lanina,neutral,25,29,-4.6317,-15.7960,6.2817,0.4289,0.4324,0.4768,-0.2147
site,fmi_100971,NDJFM,ice_days,anom_dt,super,elnino,3,20,-14.8493,-34.3490,4.6504,0.3045,0.1111,0.2676,-0.6654
site,fmi_100971,NDJFM,ice_days,anom_dt,super,neutral,3,29,-15.3882,-35.2419,4.4654,0.2108,0.0970,0.1637,-0.7761
site,fmi_100971,NDJFM,ice_days,anom_dt,elnino,neutral,20,29,-0.5389,-12.5383,11.5442,0.9326,0.9336,0.8948,-0.0250
site,fmi_100971,NDJFM,ice_days,anom_dt,super,lanina,3,25,-14.3512,-34.1572,5.4548,0.2108,0.1142,0.1245,-0.7662
site,fmi_100971,NDJFM,ice_days,anom_dt,lanina,neutral,25,29,-1.0370,-11.8158,9.4165,0.8436,0.8483,0.9862,-0.0522
site,fmi_100971,NDJFM,precip,value,super,elnino,3,20,18.9950,-73.9167,111.9067,0.5489,0.5493,0.6480,0.3882
site,fmi_100971,NDJFM,precip,value,super,neutral,3,29,5.5138,-89.2682,100.2958,0.8734,0.8561,0.8077,0.1030
