level,unit,season,metric,variant,group,n,mean,median,sd,ci_lo,ci_hi
site,ghcn_IC000004063,DJF,tmin_mean,anom_dt,elnino,14,-0.0247,-0.2345,1.8292,-0.9640,0.8925
site,ghcn_IC000004063,DJF,tmin_mean,anom_dt,neutral,24,0.0030,-0.1385,1.3794,-0.5185,0.5522
site,ghcn_IC000004063,DJF,tmin_mean,anom_dt,lanina,15,0.0192,-0.1140,0.9722,-0.4359,0.5277
site,ghcn_IC000004063,JFM,frost_days,value,super,2,72.5000,72.5000,2.1213,53.4407,91.5593
site,ghcn_IC000004063,JFM,frost_days,value,elnino,14,68.1429,72.5000,13.3466,61.1429,74.6429
site,ghcn_IC000004063,JFM,frost_days,value,neutral,24,70.9167,72.0000,7.9121,67.7083,73.9594
site,ghcn_IC000004063,JFM,frost_days,value,lanina,16,67.3125,68.0000,10.2158,62.2500,71.9375
site,ghcn_IC000004063,JFM,frost_days,anom_dt,super,2,3.6710,3.6710,2.4650,-18.4759,25.8179
site,ghcn_IC000004063,JFM,frost_days,anom_dt,elnino,14,-1.0562,3.1045,13.1778,-7.9917,5.2022
site,ghcn_IC000004063,JFM,frost_days,anom_dt,neutral,24,1.5965,3.2685,7.9658,-1.6086,4.5117
site,ghcn_IC000004063,JFM,frost_days,anom_dt,lanina,16,-1.9294,-1.4100,10.2917,-7.0656,2.7774
site,ghcn_IC000004063,JFM,ice_days,value,super,2,30.0000,30.0000,2.8284,4.5876,55.4124
site,ghcn_IC000004063,JFM,ice_days,value,elnino,14,31.0714,32.5000,13.6069,24.2839,38.0000
site,ghcn_IC000004063,JFM,ice_days,value,neutral,24,32.0417,30.5000,9.3923,28.4583,35.8333
site,ghcn_IC000004063,JFM,ice_days,value,lanina,16,28.9375,28.5000,8.8654,24.5625,33.0000
site,ghcn_IC000004063,JFM,ice_days,anom_dt,super,2,-0.7340,-0.7340,2.7422,-25.3713,23.9033
site,ghcn_IC000004063,JFM,ice_days,anom_dt,elnino,14,0.2449,1.5555,13.5743,-6.6808,6.8277
site,ghcn_IC000004063,JFM,ice_days,anom_dt,neutral,24,1.1848,-0.2865,9.4043,-2.5061,4.8279
site,ghcn_IC000004063,JFM,ice_days,anom_dt,lanina,16,-1.8998,-2.2540,8.8930,-6.1371,2.2952
site,ghcn_IC000004063,JFM,precip,value,elnino,2,132.4430,132.4430,38.3563,-212.1747,477.0607
site,ghcn_IC000004063,JFM,precip,value,neutral,3,98.8567,63.7000,65.3039,-63.3672,261.0805
site,ghcn_IC000004063,JFM,precip,value,lanina,1,117.4120,117.4120,,,
site,ghcn_IC000004063,JFM,precip_days,value,elnino,2,32.4895,32.4895,1.0246,23.2839,41.6951
site,ghcn_IC000004063,JFM,precip_days,value,neutral,3,31.2190,29.2770,10.3614,5.4798,56.9582
site,ghcn_IC000004063,JFM,precip_days,value,lanina,1,31.0730,31.0730,,,
site,ghcn_IC000004063,JFM,snow_cover_days,value,elnino,1,91.0000,91.0000,,,
site,ghcn_IC000004063,JFM,snow_cover_days,value,neutral,1,90.0000,90.0000,,,
site,ghcn_IC000004063,JFM,snow_depth,value,elnino,1,38.1050,38.1050,,,
site,ghcn_IC000004063,JFM,snow_depth,value,neutral,1,16.6900,16.6900,,,
site,ghcn_IC000004063,JFM,snow_max,value,elnino,1,77.0000,77.0000,,,
site,ghcn_IC000004063,JFM,snow_max,value,neutral,1,64.0000,64.0000,,,
site,ghcn_IC000004063,JFM,thaw_days,value,super,2,55.5000,55.5000,3.5355,23.7345,87.2655
site,ghcn_IC000004063,JFM,thaw_days,value,elnino,14,57.7857,54.0000,13.8685,50.7143,64.6429
site,ghcn_IC000004063,JFM,thaw_days,value,neutral,24,57.0000,58.0000,9.7178,53.2500,60.7094
site,ghcn_IC000004063,JFM,thaw_days,value,lanina,16,60.0625,61.5000,9.3057,55.5609,64.4391
site,ghcn_IC000004063,JFM,thaw_days,anom_dt,super,2,-2.5275,-2.5275,3.5278,-34.2231,29.1681
site,ghcn_IC000004063,JFM,thaw_days,anom_dt,elnino,14,-0.2333,-4.0090,13.8656,-7.0874,6.7001
site,ghcn_IC000004063,JFM,thaw_days,anom_dt,neutral,24,-1.0163,-0.0265,9.7188,-4.6868,2.6530
site,ghcn_IC000004063,JFM,thaw_days,anom_dt,lanina,16,2.0445,3.4715,9.3077,-2.2756,6.4224
site,ghcn_IC000004063,JFM,tmax_mean,value,super,2,2.0720,2.0720,0.1838,0.4202,3.7238
site,ghcn_IC000004063,JFM,tmax_mean,value,elnino,14,1.9308,1.4295,2.4949,0.7435,3.2314
site,ghcn_IC000004063,JFM,tmax_mean,value,neutral,24,1.8252,1.8545,1.4533,1.2478,2.3909
site,ghcn_IC000004063,JFM,tmax_mean,value,lanina,16,2.3249,2.2420,1.2769,1.7236,2.9369
site,ghcn_IC000004063,JFM,tmax_mean,anom_dt,super,2,-0.0430,-0.0430,0.2758,-2.5207,2.4347
site,ghcn_IC000004063,JFM,tmax_mean,anom_dt,elnino,14,-0.0861,-0.4620,2.4528,-1.2747,1.1602
site,ghcn_IC000004063,JFM,tmax_mean,anom_dt,neutral,24,-0.1593,-0.1495,1.4626,-0.7196,0.3960
site,ghcn_IC000004063,JFM,tmax_mean,anom_dt,lanina,16,0.3196,0.2145,1.3052,-0.2959,0.9315
site,ghcn_IC000004063,JFM,tmean,value,super,3,-1.9807,-2.0330,0.7259,-3.7839,-0.1774
site,ghcn_IC000004063,JFM,tmean,value,elnino,20,-1.3317,-1.2665,1.8904,-2.1549,-0.5243
site,ghcn_IC000004063,JFM,tmean,value,neutral,28,-1.2442,-0.8710,1.5515,-1.8044,-0.7143
site,ghcn_IC000004063,JFM,tmean,value,lanina,25,-0.8185,-0.7920,1.3220,-1.3342,-0.3267
site,ghcn_IC000004063,JFM,tmean,anom,super,3,-1.2760,-1.3290,0.7260,-3.0794,0.5274
site,ghcn_IC000004063,JFM,tmean,anom,elnino,20,-0.6270,-0.5615,1.8904,-1.3978,0.1923
site,ghcn_IC000004063,JFM,tmean,anom,neutral,28,-0.5394,-0.1660,1.5515,-1.1227,0.0131
site,ghcn_IC000004063,JFM,tmean,anom,lanina,25,-0.1137,-0.0870,1.3220,-0.6131,0.4075
site,ghcn_IC000004063,JFM,tmean,anom_dt,super,3,-0.9583,-0.9990,0.9177,-3.2380,1.3213
site,ghcn_IC000004063,JFM,tmean,anom_dt,elnino,20,-0.2058,-0.3335,1.8524,-0.9746,0.6021
site,ghcn_IC000004063,JFM,tmean,anom_dt,neutral,28,-0.0160,0.3880,1.5067,-0.5776,0.5317
site,ghcn_IC000004063,JFM,tmean,anom_dt,lanina,25,0.2976,0.1570,1.3330,-0.2115,0.8294
site,ghcn_IC000004063,JFM,tmin_mean,value,super,2,-4.9110,-4.9110,0.2503,-7.1600,-2.6620
site,ghcn_IC000004063,JFM,tmin_mean,value,elnino,14,-4.4230,-4.6250,2.3169,-5.5664,-3.2480
site,ghcn_IC000004063,JFM,tmin_mean,value,neutral,24,-4.6504,-4.4245,1.7212,-5.3251,-4.0035
site,ghcn_IC000004063,JFM,tmin_mean,value,lanina,16,-4.1231,-4.3080,1.5153,-4.8359,-3.4022
site,ghcn_IC000004063,JFM,tmin_mean,anom_dt,super,2,-0.7180,-0.7180,0.4610,-4.8602,3.4242
site,ghcn_IC000004063,JFM,tmin_mean,anom_dt,elnino,14,-0.0021,0.0860,2.2030,-1.0516,1.0935
site,ghcn_IC000004063,JFM,tmin_mean,anom_dt,neutral,24,-0.1551,-0.0240,1.7246,-0.8492,0.5080
site,ghcn_IC000004063,JFM,tmin_mean,anom_dt,lanina,16,0.3242,0.2785,1.5215,-0.3795,1.0654
site,ghcn_IC000004063,NDJFM,frost_days,value,super,2,118.5000,118.5000,4.9497,74.0283,162.9717
site,ghcn_IC000004063,NDJFM,frost_days,value,elnino,14,110.5000,111.0000,17.9090,100.5000,118.7161
site,ghcn_IC000004063,NDJFM,frost_days,value,neutral,24,115.4167,118.5000,11.5530,110.6667,119.7510
site,ghcn_IC000004063,NDJFM,frost_days,value,lanina,16,114.1182,115.5000,11.9096,108.4375,119.6875
site,ghcn_IC000004063,NDJFM,frost_days,anom_dt,super,2,5.9060,5.9060,3.8622,-28.7946,40.6066
site,ghcn_IC000004063,NDJFM,frost_days,anom_dt,elnino,14,-3.2657,-3.3880,17.1911,-12.8138,4.6025
site,ghcn_IC000004063,NDJFM,frost_days,anom_dt,neutral,24,1.2680,3.9070,11.9425,-3.6615,5.7052
site,ghcn_IC000004063,NDJFM,frost_days,anom_dt,lanina,16,0.2172,1.3175,11.8384,-5.5838,5.7018
site,ghcn_IC000004063,NDJFM,ice_days,value,super,2,47.0000,47.0000,12.7279,-67.3558,161.3558
site,ghcn_IC000004063,NDJFM,ice_days,value,elnino,14,48.2143,44.5000,18.1709,39.7125,57.7143
site,ghcn_IC000004063,NDJFM,ice_days,value,neutral,24,49.7917,51.0000,14.5213,44.1667,55.4583
site,ghcn_IC000004063,NDJFM,ice_days,value,lanina,15,47.5333,48.0000,6.1860,44.4667,50.4667
site,ghcn_IC000004063,NDJFM,ice_days,anom_dt,super,2,-1.4235,-1.4235,12.5236,-113.9433,111.0963
site,ghcn_IC000004063,NDJFM,ice_days,anom_dt,elnino,14,-0.4291,-4.3180,18.0589,-9.0239,9.0065
site,ghcn_IC000004063,NDJFM,ice_days,anom_dt,neutral,24,1.0764,2.2590,14.6139,-4.5642,6.8306
site,ghcn_IC000004063,NDJFM,ice_days,anom_dt,lanina,15,-1.1319,-0.5290,6.1558,-4.3191,1.7529
site,ghcn_IC000004063,NDJFM,precip,value,elnino,2,247.5280,247.5280,53.2904,-231.2672,726.3232
site,ghcn_IC000004063,NDJFM,precip,value,neutral,3,173.1693,140.1990,58.6336,27.5154,318.8233
site,ghcn_IC000004063,NDJFM,precip,value,lanina,1,222.6740,222.6740,,,
site,ghcn_IC000004063,NDJFM,precip_days,value,elnino,2,56.9045,56.9045,4.3155,18.1315,95.6775
site,ghcn_IC000004063,NDJFM,precip_days,value,neutral,3,51.1737,48.4960,10.6598,24.6933,77.6540
site,ghcn_IC000004063,NDJFM,precip_days,value,lanina,1,58.8030,58.8030,,,
site,ghcn_IC000004063,NDJFM,snow_cover_days,value,neutral,1,151.0000,151.0000,,,
site,ghcn_IC000004063,NDJFM,snow_depth,value,neutral,1,15.4940,15.4940,,,
site,ghcn_IC000004063,NDJFM,snow_max,value,neutral,1,64.0000,64.0000,,,
site,ghcn_IC000004063,NDJFM,thaw_days,value,super,2,99.0000,99.0000,14.1421,-28.0620,226.0620
site,ghcn_IC000004063,NDJFM,thaw_days,value,elnino,14,101.0000,105.0000,18.2335,91.4286,109.8571
site,ghcn_IC000004063,NDJFM,thaw_days,value,neutral,24,99.2083,97.5000,14.7589,93.4583,104.9583
site,ghcn_IC000004063,NDJFM,thaw_days,value,lanina,15,101.6000,101.0000,6.6311,98.4667,105.0000
site,ghcn_IC000004063,NDJFM,thaw_days,anom_dt,super,2,-1.5005,-1.5005,13.9859,-127.1585,124.1575
site,ghcn_IC000004063,NDJFM,thaw_days,anom_dt,elnino,14,0.6684,4.8025,18.1505,-8.9475,9.6257
site,ghcn_IC000004063,NDJFM,thaw_days,anom_dt,neutral,24,-1.0682,-2.7645,14.8316,-6.8301,4.6128
site,ghcn_IC000004063,NDJFM,thaw_days,anom_dt,lanina,15,1.2853,0.5810,6.5897,-1.8050,4.6537
site,ghcn_IC000004063,NDJFM,tmax_mean,value,super,2,2.2315,2.2315,0.7587,-4.5854,9.0484
site,ghcn_IC000004063,NDJFM,tmax_mean,value,elnino,14,2.2412,2.1135,1.6661,1.4410,3.0840
site,ghcn_IC000004063,NDJFM,tmax_mean,value,neutral,24,2.1236,2.0705,1.2243,1.6437,2.6162
site,ghcn_IC000004063,NDJFM,tmax_mean,value,lanina,15,2.3467,2.2860,0.7201,2.0004,2.6975
site,ghcn_IC000004063,NDJFM,tmax_mean,anom_dt,super,2,-0.0920,-0.0920,0.6718,-6.1274,5.9434
site,ghcn_IC000004063,NDJFM,tmax_mean,anom_dt,elnino,14,0.0105,-0.0675,1.6089,-0.7914,0.8473
site,ghcn_IC000004063,NDJFM,tmax_mean,anom_dt,neutral,24,-0.0766,-0.0865,1.2509,-0.5570,0.4125
site,ghcn_IC000004063,NDJFM,tmax_mean,anom_dt,lanina,15,0.1251,-0.0900,0.7279,-0.2337,0.4886
site,ghcn_IC000004063,NDJFM,tmean,value,super,3,-1.4557,-1.5340,0.7187,-3.2410,0.3297
site,ghcn_IC000004063,NDJFM,tmean,value,elnino,20,-0.9901,-0.9085,1.3015,-1.5289,-0.4343
site,ghcn_IC000004063,NDJFM,tmean,value,neutral,28,-0.9472,-0.8615,1.2449,-1.4172,-0.5050
site,ghcn_IC000004063,NDJFM,tmean,value,lanina,25,-0.8695,-0.8850,0.7721,-1.1726,-0.5745
site,ghcn_IC000004063,NDJFM,tmean,anom,super,3,-0.9017,-0.9800,0.7187,-2.6870,0.8837
site,ghcn_IC000004063,NDJFM,tmean,anom,elnino,20,-0.4360,-0.3545,1.3014,-1.0008,0.1232
site,ghcn_IC000004063,NDJFM,tmean,anom,neutral,28,-0.3931,-0.3075,1.2449,-0.8476,0.0660
site,ghcn_IC000004063,NDJFM,tmean,anom,lanina,25,-0.3154,-0.3310,0.7721,-0.6177,-0.0297
site,ghcn_IC000004063,NDJFM,tmean,anom_dt,super,3,-0.5893,-0.5470,0.7844,-2.5378,1.3591
site,ghcn_IC000004063,NDJFM,tmean,anom_dt,elnino,20,-0.0568,-0.0425,1.2751,-0.6050,0.4926
site,ghcn_IC000004063,NDJFM,tmean,anom_dt,neutral,28,0.0524,0.0990,1.2344,-0.4122,0.5000
site,ghcn_IC000004063,NDJFM,tmean,anom_dt,lanina,25,0.0574,-0.0640,0.7559,-0.2374,0.3532
site,ghcn_IC000004063,NDJFM,tmin_mean,value,super,2,-4.2340,-4.2340,1.0592,-13.7509,5.2829
site,ghcn_IC000004063,NDJFM,tmin_mean,value,elnino,14,-3.9517,-3.9185,1.6377,-4.7829,-3.1600
site,ghcn_IC000004063,NDJFM,tmin_mean,value,neutral,24,-4.2509,-4.0450,1.3663,-4.7913,-3.6985
site,ghcn_IC000004063,NDJFM,tmin_mean,value,lanina,16,-4.1743,-4.2445,0.9372,-4.6501,-3.7655
site,ghcn_IC000004063,NDJFM,tmin_mean,anom_dt,super,2,-0.3230,-0.3230,0.8613,-8.0611,7.4151
site,ghcn_IC000004063,NDJFM,tmin_mean,anom_dt,elnino,14,0.1725,0.1440,1.4948,-0.6054,0.9611
site,ghcn_IC000004063,NDJFM,tmin_mean,anom_dt,neutral,24,-0.0569,-0.1735,1.4165,-0.5937,0.5125
site,ghcn_IC000004063,NDJFM,tmin_mean,anom_dt,lanina,16,-0.0254,-0.1045,0.8622,-0.4331,0.3845
site,ghcn_IC000004097,DJF,frost_days,value,super,3,56.0000,55.0000,7.5498,37.2452,74.7548
site,ghcn_IC000004097,DJF,frost_days,value,elnino,20,52.1500,52.0000,10.7570,47.5500,56.6000
site,ghcn_IC000004097,DJF,frost_days,value,neutral,28,47.9286,49.5000,12.1866,43.6786,52.3929
site,ghcn_IC000004097,DJF,frost_days,value,lanina,24,50.3750,51.0000,8.6568,46.8750,53.7500
site,ghcn_IC000004097,DJF,frost_days,anom,super,3,8.5670,7.5670,7.5498,-10.1878,27.3218
site,ghcn_IC000004097,DJF,frost_days,anom,elnino,20,4.7170,4.5670,10.7570,0.2170,9.2670
site,ghcn_IC000004097,DJF,frost_days,anom,neutral,28,0.4956,2.0670,12.1866,-4.1125,4.8527
site,ghcn_IC000004097,DJF,frost_days,anom,lanina,24,2.9420,3.5670,8.6568,-0.4757,6.2753
site,ghcn_IC000004097,DJF,frost_days,anom_dt,super,3,6.8213,7.4740,6.7946,-10.0573,23.6999
site,ghcn_IC000004097,DJF,frost_days,anom_dt,elnino,20,2.1060,1.6545,10.2744,-2.4714,6.3734
site,ghcn_IC000004097,DJF,frost_days,anom_dt,neutral,28,-2.7293,-2.8385,11.8573,-7.1237,1.5188
site,ghcn_IC000004097,DJF,frost_days,anom_dt,lanina,24,0.5765,2.6825,8.5772,-2.8539,3.8244
site,ghcn_IC000004097,DJF,ice_days,value,super,3,13.3333,12.0000,8.0829,-6.7457,33.4124
site,ghcn_IC000004097,DJF,ice_days,value,elnino,20,16.7000,15.0000,8.4299,13.1488,20.2500
site,ghcn_IC000004097,DJF,ice_days,value,neutral,29,16.5517,17.0000,8.0560,13.6207,19.3112
site,ghcn_IC000004097,DJF,ice_days,value,lanina,25,14.8400,15.0000,6.3619,12.4000,17.3200
site,ghcn_IC000004097,DJF,ice_days,anom,super,3,1.7333,0.4000,8.0829,-18.3457,21.8124
site,ghcn_IC000004097,DJF,ice_days,anom,elnino,20,5.1000,3.4000,8.4299,1.6000,8.7000
site,ghcn_IC000004097,DJF,ice_days,anom,neutral,29,4.9517,5.4000,8.0560,2.0897,7.7793
site,ghcn_IC000004097,DJF,ice_days,anom,lanina,25,3.2400,3.4000,6.3619,0.8400,5.7600
site,ghcn_IC000004097,DJF,ice_days,anom_dt,super,3,-0.6203,-2.1310,5.2332,-13.6202,12.3796
site,ghcn_IC000004097,DJF,ice_days,anom_dt,elnino,20,1.1642,1.5800,7.0799,-1.8817,4.1344
site,ghcn_IC000004097,DJF,ice_days,anom_dt,neutral,29,-0.2707,0.7350,7.3243,-2.9399,2.3587
site,ghcn_IC000004097,DJF,ice_days,anom_dt,lanina,25,-0.5429,-1.4420,4.9723,-2.5658,1.3239
site,ghcn_IC000004097,DJF,precip,value,super,2,387.7000,387.7000,72.6906,-265.3989,1040.7989
site,ghcn_IC000004097,DJF,precip,value,elnino,12,362.9167,342.3500,125.4820,298.3450,434.5256
site,ghcn_IC000004097,DJF,precip,value,neutral,23,377.1486,353.6000,132.8033,326.9674,431.7950
site,ghcn_IC000004097,DJF,precip,value,lanina,13,355.2445,346.4000,99.5840,308.2474,412.4139
site,ghcn_IC000004097,DJF,precip,anom_dt,super,2,-20.2735,-20.2735,44.2189,-417.5648,377.0178
site,ghcn_IC000004097,DJF,precip,anom_dt,elnino,12,-3.2257,-19.9895,129.9459,-69.7646,71.7417
site,ghcn_IC000004097,DJF,precip,anom_dt,neutral,23,11.8328,-3.8690,116.2903,-33.6613,57.9830
site,ghcn_IC000004097,DJF,precip,anom_dt,lanina,13,-14.8385,-29.5660,98.7476,-59.1911,43.3535
site,ghcn_IC000004097,DJF,precip_days,value,super,2,43.5000,43.5000,3.5355,11.7345,75.2655
site,ghcn_IC000004097,DJF,precip_days,value,elnino,12,45.1667,46.5000,9.4276,39.7500,50.1667
site,ghcn_IC000004097,DJF,precip_days,value,neutral,23,45.4190,43.0000,10.2801,41.4348,49.9964
site,ghcn_IC000004097,DJF,precip_days,value,lanina,13,43.7507,43.0000,6.3634,40.3846,47.0398
site,ghcn_IC000004097,DJF,precip_days,anom_dt,super,2,-2.7100,-2.7100,2.5541,-25.6574,20.2374
site,ghcn_IC000004097,DJF,precip_days,anom_dt,elnino,12,0.3987,1.7155,9.8000,-4.9424,5.7331
site,ghcn_IC000004097,DJF,precip_days,anom_dt,neutral,23,0.6795,-2.2380,9.8302,-3.2168,4.8182
site,ghcn_IC000004097,DJF,precip_days,anom_dt,lanina,13,-1.1532,-1.4980,6.4492,-4.4370,2.2421
site,ghcn_IC000004097,DJF,thaw_days,value,super,3,75.6667,78.0000,6.8069,58.7575,92.5758
site,ghcn_IC000004097,DJF,thaw_days,value,elnino,20,72.5500,75.0000,8.9764,68.6500,76.3000
site,ghcn_IC000004097,DJF,thaw_days,value,neutral,29,73.0345,74.0000,8.1744,70.0000,76.0000
site,ghcn_IC000004097,DJF,thaw_days,value,lanina,25,74.3600,75.0000,6.2841,71.9600,76.7600
site,ghcn_IC000004097,DJF,thaw_days,anom,super,3,-1.8333,0.5000,6.8069,-18.7425,15.0758
site,ghcn_IC000004097,DJF,thaw_days,anom,elnino,20,-4.9500,-2.5000,8.9764,-8.9000,-1.3487
site,ghcn_IC000004097,DJF,thaw_days,anom,neutral,29,-4.4655,-3.5000,8.1744,-7.3276,-1.6379
site,ghcn_IC000004097,DJF,thaw_days,anom,lanina,25,-3.1400,-2.5000,6.2841,-5.6200,-0.7000
site,ghcn_IC000004097,DJF,thaw_days,anom_dt,super,3,0.2360,2.4950,4.1355,-10.0372,10.5092
site,ghcn_IC000004097,DJF,thaw_days,anom_dt,elnino,20,-1.2713,-1.9045,7.6019,-4.5019,1.8719
site,ghcn_IC000004097,DJF,thaw_days,anom_dt,neutral,29,0.5220,-0.0800,7.4121,-2.2059,3.1593
site,ghcn_IC000004097,DJF,thaw_days,anom_dt,lanina,25,0.3832,0.7610,4.7452,-1.4588,2.1633
site,ghcn_IC000004097,DJF,tmax_mean,value,super,3,3.4020,3.5540,0.3590,2.5102,4.2938
site,ghcn_IC000004097,DJF,tmax_mean,value,elnino,20,3.3987,3.6210,1.3898,2.8256,3.9847
site,ghcn_IC000004097,DJF,tmax_mean,value,neutral,29,3.4651,3.5600,1.0754,3.0916,3.8515
site,ghcn_IC000004097,DJF,tmax_mean,value,lanina,25,3.6397,3.7260,0.7975,3.3324,3.9433
site,ghcn_IC000004097,DJF,tmax_mean,anom,super,3,-0.6143,-0.4620,0.3586,-1.5053,0.2766
site,ghcn_IC000004097,DJF,tmax_mean,anom,elnino,20,-0.6179,-0.3960,1.3898,-1.2119,-0.0255
site,ghcn_IC000004097,DJF,tmax_mean,anom,neutral,29,-0.5515,-0.4570,1.0755,-0.9327,-0.1572
site,ghcn_IC000004097,DJF,tmax_mean,anom,lanina,25,-0.3767,-0.2910,0.7975,-0.6758,-0.0747
site,ghcn_IC000004097,DJF,tmax_mean,anom_dt,super,3,-0.3023,-0.0260,0.6316,-1.8713,1.2666
site,ghcn_IC000004097,DJF,tmax_mean,anom_dt,elnino,20,-0.1421,-0.1015,1.2445,-0.6583,0.3911
site,ghcn_IC000004097,DJF,tmax_mean,anom_dt,neutral,29,0.0575,0.0900,1.0497,-0.3053,0.4360
site,ghcn_IC000004097,DJF,tmax_mean,anom_dt,lanina,25,0.0832,0.0070,0.6605,-0.1612,0.3422
site,ghcn_IC000004097,DJF,tmean,value,super,3,1.0533,1.1950,0.4103,0.0342,2.0725
site,ghcn_IC000004097,DJF,tmean,value,elnino,20,1.0806,1.4420,1.2320,0.5468,1.6114
site,ghcn_IC000004097,DJF,tmean,value,neutral,28,1.1593,1.2135,1.1400,0.7401,1.5744
site,ghcn_IC000004097,DJF,tmean,value,lanina,24,1.2953,1.2695,0.7503,1.0071,1.5881
site,ghcn_IC000004097,DJF,tmean,anom,super,3,-0.6643,-0.5230,0.4107,-1.6845,0.3558
site,ghcn_IC000004097,DJF,tmean,anom,elnino,20,-0.6373,-0.2755,1.2320,-1.1663,-0.1297
site,ghcn_IC000004097,DJF,tmean,anom,neutral,28,-0.5586,-0.5045,1.1400,-0.9612,-0.1470
site,ghcn_IC000004097,DJF,tmean,anom,lanina,24,-0.4225,-0.4485,0.7504,-0.7016,-0.1258
site,ghcn_IC000004097,DJF,tmean,anom_dt,super,3,-0.3147,-0.4750,0.2943,-1.0458,0.4164
site,ghcn_IC000004097,DJF,tmean,anom_dt,elnino,20,-0.1196,-0.0300,1.0806,-0.5826,0.3491
site,ghcn_IC000004097,DJF,tmean,anom_dt,neutral,28,0.0782,0.2510,1.0957,-0.3231,0.4844
site,ghcn_IC000004097,DJF,tmean,anom_dt,lanina,24,0.0476,-0.0655,0.6443,-0.1986,0.3069
site,ghcn_IC000004097,DJF,tmin_mean,value,super,3,-1.4013,-0.9200,0.8450,-3.5004,0.6977
site,ghcn_IC000004097,DJF,tmin_mean,value,elnino,20,-1.2850,-1.1660,1.1050,-1.7765,-0.8261
site,ghcn_IC000004097,DJF,tmin_mean,value,neutral,28,-1.1411,-1.3030,1.2982,-1.6060,-0.6603
site,ghcn_IC000004097,DJF,tmin_mean,value,lanina,24,-1.1492,-0.8810,0.8880,-1.5037,-0.8077
site,ghcn_IC000004097,DJF,tmin_mean,anom,super,3,-0.6893,-0.2080,0.8450,-2.7884,1.4097
site,ghcn_IC000004097,DJF,tmin_mean,anom,elnino,20,-0.5734,-0.4545,1.1050,-1.0418,-0.1125
site,ghcn_IC000004097,DJF,tmin_mean,anom,neutral,28,-0.4296,-0.5920,1.2981,-0.9086,0.0341
site,ghcn_IC000004097,DJF,tmin_mean,anom,lanina,24,-0.4376,-0.1700,0.8880,-0.7955,-0.0862
site,ghcn_IC000004097,DJF,tmin_mean,anom_dt,super,3,-0.3973,-0.2210,0.6080,-1.9077,1.1130
site,ghcn_IC000004097,DJF,tmin_mean,anom_dt,elnino,20,-0.1149,-0.0640,0.9717,-0.5283,0.2962
site,ghcn_IC000004097,DJF,tmin_mean,anom_dt,neutral,28,0.1470,0.3335,1.2492,-0.3174,0.5844
site,ghcn_IC000004097,DJF,tmin_mean,anom_dt,lanina,24,-0.0261,-0.0575,0.7820,-0.3353,0.2809
site,ghcn_IC000004097,JFM,frost_days,value,super,3,59.6667,59.0000,8.0208,39.7419,79.5915
site,ghcn_IC000004097,JFM,frost_days,value,elnino,20,53.0000,51.0000,12.3203,47.6500,58.0513
site,ghcn_IC000004097,JFM,frost_days,value,neutral,28,49.7782,49.5000,12.9205,45.3496,54.5208
site,ghcn_IC000004097,JFM,frost_days,value,lanina,24,49.0833,49.5000,10.6196,44.9583,53.1250
site,ghcn_IC000004097,JFM,frost_days,anom,super,3,10.8667,10.2000,8.0208,-9.0581,30.7915
site,ghcn_IC000004097,JFM,frost_days,anom,elnino,20,4.2000,2.2000,12.3203,-1.2000,9.4500
site,ghcn_IC000004097,JFM,frost_days,anom,neutral,28,0.9782,0.7000,12.9205,-3.6930,5.7564
site,ghcn_IC000004097,JFM,frost_days,anom,lanina,24,0.2833,0.7000,10.6196,-4.0083,4.3667
site,ghcn_IC000004097,JFM,frost_days,anom_dt,super,3,9.7100,8.9590,6.6364,-6.7758,26.1958
site,ghcn_IC000004097,JFM,frost_days,anom_dt,elnino,20,2.2904,1.8045,11.9267,-3.0958,7.2186
site,ghcn_IC000004097,JFM,frost_days,anom_dt,neutral,28,-1.4654,-1.8100,12.5245,-6.0257,2.9925
site,ghcn_IC000004097,JFM,frost_days,anom_dt,lanina,24,-1.4127,-0.1810,10.9734,-5.8808,2.6307
site,ghcn_IC000004097,JFM,ice_days,value,super,3,16.0000,17.0000,5.5678,2.1689,29.8311
site,ghcn_IC000004097,JFM,ice_days,value,elnino,20,17.4500,13.5000,9.7575,13.5000,21.8000
site,ghcn_IC000004097,JFM,ice_days,value,neutral,29,17.9437,15.0000,10.1999,14.3103,21.6681
site,ghcn_IC000004097,JFM,ice_days,value,lanina,25,14.4400,12.0000,7.9848,11.5590,17.5210
site,ghcn_IC000004097,JFM,ice_days,anom,super,3,3.6000,4.6000,5.5678,-10.2311,17.4311
site,ghcn_IC000004097,JFM,ice_days,anom,elnino,20,5.0500,1.1000,9.7575,1.0000,9.2513
site,ghcn_IC000004097,JFM,ice_days,anom,neutral,29,5.5437,2.6000,10.1999,1.9443,9.1679
site,ghcn_IC000004097,JFM,ice_days,anom,lanina,25,2.0400,-0.4000,7.9848,-0.9200,5.0800
site,ghcn_IC000004097,JFM,ice_days,anom_dt,super,3,1.5767,-0.5930,4.1654,-8.7707,11.9240
site,ghcn_IC000004097,JFM,ice_days,anom_dt,elnino,20,1.2637,0.0110,8.3241,-2.2829,4.7575
site,ghcn_IC000004097,JFM,ice_days,anom_dt,neutral,29,0.3239,-1.4330,9.1116,-2.8289,3.6810
site,ghcn_IC000004097,JFM,ice_days,anom_dt,lanina,25,-1.5758,-1.3940,7.1471,-4.3092,1.0063
